Datetime,Price_USD,Log_Return,Volatility,Value_HODL,Value_LP,Impermanent_Loss
2025-04-14 20:00:00+00:00,1636.842529296875,0.0025552765775337,0.0096450425031827,7136.409160245019,6536.67983038028,-0.08403796873162304
2025-04-14 21:00:00+00:00,1625.552001953125,-0.0069216474661445,0.0097843960623979,7121.672748153169,6514.096634458486,-0.08531368053274324
2025-04-14 22:00:00+00:00,1620.7906494140625,-0.0029333662305792,0.0097479366679956,7115.458224154957,6504.549521919188,-0.08585655104570886
2025-04-14 23:00:00+00:00,1621.7137451171875,0.0005693720752511,0.0096745559104952,7116.663049958686,6506.401539958453,-0.08575107542906303
2025-04-15 00:00:00+00:00,1630.03857421875,0.005120222250322,0.00957547240708,7127.528628553893,6523.079991160454,-0.08480479965691508
2025-04-15 01:00:00+00:00,1634.3201904296875,0.0026232525129389,0.009581618735149,7133.117000025173,6531.641447638064,-0.08432155989940812
2025-04-15 02:00:00+00:00,1628.3199462890625,-0.0036781567404805,0.0092271591964899,7125.285472974588,6519.640286050431,-0.084999427632942
2025-04-15 03:00:00+00:00,1638.1771240234375,0.0060353384332347,0.0092620901621363,7138.151075150094,6539.344118717248,-0.08388824362620459
2025-04-15 04:00:00+00:00,1639.2408447265625,0.0006491211988327,0.0091692954043972,7139.539444900649,6541.466876627365,-0.08376906842365743
2025-04-15 05:00:00+00:00,1639.611328125,0.0002259835945528,0.0089764385750349,7140.023000350837,6542.206050486084,-0.0837275944118637
2025-04-15 06:00:00+00:00,1636.2491455078125,-0.0020527026867112,0.0089898082003233,7135.634674893005,6535.494893109479,-0.08410461145035072
2025-04-15 07:00:00+00:00,1644.3311767578125,0.0049272060470548,0.0089333010409858,7146.18335339252,6551.615607455186,-0.08320074038613542
2025-04-15 08:00:00+00:00,1639.860107421875,-0.0027227842176454,0.0089511507163704,7140.347707437322,6542.702358257361,-0.08369975436314664
2025-04-15 09:00:00+00:00,1647.4359130859375,0.004609149300008,0.0089847509561332,7150.235659593533,6557.797891965766,-0.08285569816609996
2025-04-15 10:00:00+00:00,1632.7320556640625,-0.0089653676582971,0.0076654233626846,7131.044164306247,6528.467146744703,-0.08450053087283971
2025-04-15 11:00:00+00:00,1631.3990478515625,-0.0008167612417089,0.0076536960951727,7129.304320643627,6525.801591595668,-0.08465099845723455
2025-04-15 12:00:00+00:00,1641.67041015625,0.0062763080062541,0.0077979414276385,7142.7105171000185,6546.312728704638,-0.08349740437717211
2025-04-15 13:00:00+00:00,1629.888671875,-0.0072025532285997,0.0077182761389289,7127.33297580502,6522.780045049841,-0.08482176051090085
2025-04-15 14:00:00+00:00,1621.06982421875,-0.0054253964168906,0.0075155716275257,7115.822603500782,6505.109689314673,-0.08582464013164906
2025-04-15 15:00:00+00:00,1619.0120849609375,-0.0012701774783144,0.0050120189918145,7113.13683934137,6500.979679004342,-0.08606008490534117
2025-04-15 16:00:00+00:00,1621.966064453125,0.0018228943078273,0.0050285530722192,7116.992377509111,6506.90767954965,-0.08572226378764022
2025-04-15 17:00:00+00:00,1616.1431884765625,-0.003596470531483,0.0044198654490955,7109.392351634513,6495.217242917303,-0.08638925499392439
2025-04-15 18:00:00+00:00,1610.45654296875,-0.0035248570439384,0.0043821392507207,7101.970133958403,6483.779968441869,-0.08704488386407437
2025-04-15 19:00:00+00:00,1607.6300048828125,-0.0017566580455581,0.0043199307230031,7098.280932492473,6478.087576580719,-0.08737233166875816
2025-04-15 20:00:00+00:00,1595.1966552734375,-0.0077640243357045,0.00449756738155,7082.052907179977,6452.988311131483,-0.08882517601792153
2025-04-15 21:00:00+00:00,1605.003173828125,0.0061287105641261,0.004548435220174,7094.85238892325,6472.792888581018,-0.08767758175116017
2025-04-15 22:00:00+00:00,1590.405517578125,-0.0091367078267347,0.004856752434206,7075.79950755414,6443.290320254302,-0.08939049030778358
2025-04-15 23:00:00+00:00,1587.3021240234375,-0.0019532284850283,0.0048533826105591,7071.748953942897,6437.000782884676,-0.08975830097932333
2025-04-16 00:00:00+00:00,1580.0706787109375,-0.0045662183315458,0.004732790381473,7062.310461399529,6422.3211713515675,-0.09062038458178116
2025-04-16 01:00:00+00:00,1597.0316162109375,0.010677086888874,0.0052770866656714,7084.447900763906,6456.698693239303,-0.08860947477035062
2025-04-16 02:00:00+00:00,1597.6143798828125,0.000364837718515,0.0052510666185839,7085.208524724103,6457.876624284645,-0.08854106385865139
2025-04-16 03:00:00+00:00,1591.774658203125,-0.0036619729583706,0.0050728493452574,7077.586511814207,6446.063157950296,-0.08922863080652504
2025-04-16 04:00:00+00:00,1585.431396484375,-0.0039929863141471,0.0050878643283078,7069.307277740549,6433.206475375321,-0.08998064129538509
2025-04-16 05:00:00+00:00,1569.4560546875,-0.0101274473886787,0.0053756178419202,7048.45623926738,6400.712834157425,-0.091898620509458
2025-04-16 06:00:00+00:00,1576.7633056640625,0.0046451078444853,0.0055346316595604,7057.993673469582,6415.596111772596,-0.09101702146768792
2025-04-16 07:00:00+00:00,1564.1474609375,-0.00803328302489,0.0055080981429368,7041.527455274705,6389.878645599939,-0.09254367235146199
2025-04-16 08:00:00+00:00,1575.37451171875,0.0071521070639171,0.0058183211899764,7056.181017668336,6412.770099837254,-0.09118401529382708
2025-04-16 09:00:00+00:00,1569.336181640625,-0.0038403135219947,0.0056756418539655,7048.299780798818,6400.4683903583455,-0.09191314367832555
2025-04-16 10:00:00+00:00,1581.470703125,0.0077025231453783,0.0058075357666533,7064.137775224308,6425.16579587532,-0.09045293278254306
2025-04-16 11:00:00+00:00,1583.55029296875,0.0013141082764275,0.005831946903167,7066.852058799068,6429.388864890765,-0.09020468924555816
2025-04-16 12:00:00+00:00,1578.2081298828125,-0.0033792386736143,0.0056200606103519,7059.879460062144,6418.534817327306,-0.09084356841542911
2025-04-16 13:00:00+00:00,1571.3408203125,-0.004360827891085,0.0055269949897326,7050.916237999141,6404.55500093354,-0.09167053121156078
2025-04-16 14:00:00+00:00,1590.5419921875,0.0121455531723405,0.0061197385822577,7075.9776344053125,6443.566767567963,-0.0893743450745798
2025-04-16 15:00:00+00:00,1591.8338623046875,0.0008118903908392,0.0061274201854063,7077.663785090432,6446.183033532994,-0.08922163735549203
2025-04-16 16:00:00+00:00,1591.8787841796875,2.8219804983176507e-05,0.0061061378535048,7077.722417184557,6446.273989188726,-0.08921633129644761
2025-04-16 17:00:00+00:00,1547.1412353515625,-0.0285060802248852,0.0083209896558282,7019.330905837175,6355.046665190076,-0.09463640474545655
2025-04-16 18:00:00+00:00,1566.57373046875,0.0124820336031351,0.0088056256575575,7044.694225662821,6394.832641536166,-0.09224837350062706
2025-04-16 19:00:00+00:00,1590.3897705078125,0.0150882275637702,0.00940611434574,7075.778954455927,6443.258421724101,-0.08939235337948205
2025-04-16 20:00:00+00:00,1571.9229736328125,-0.0116794310295098,0.0095710092226227,7051.676065327624,6405.741276897817,-0.0916001788008673
2025-04-16 21:00:00+00:00,1594.932861328125,0.0145319482944455,0.0099735808859935,7081.708602953337,6452.454731268304,-0.08885622198894344
2025-04-16 22:00:00+00:00,1589.3743896484375,-0.003491168965342,0.0098205755952746,7074.453677937094,6441.201251221845,-0.08951255539210831
2025-04-16 23:00:00+00:00,1577.55859375,-0.0074620150077456,0.009931306684429,7059.0316845924735,6417.213857418924,-0.0909215110302487
2025-04-17 00:00:00+00:00,1584.323486328125,0.0042790355421067,0.0099285448523753,7067.861231853924,6430.9582985025245,-0.09011254076140628
2025-04-17 01:00:00+00:00,1588.32568359375,0.0025229385123778,0.0096878883358005,7073.084905326694,6439.075873643194,-0.0896368473119885
2025-04-17 02:00:00+00:00,1591.0369873046875,0.0017055646988681,0.0096953167160499,7076.623702725086,6444.569345930084,-0.08931580699304519
2025-04-17 03:00:00+00:00,1584.420654296875,-0.0041671742023589,0.0097037684281404,7067.988055622738,6431.155503675429,-0.09010096606497446
2025-04-17 04:00:00+00:00,1590.045654296875,0.0035439064966167,0.0096973970004835,7075.3298134957695,6442.561312856509,-0.08943307482745075
2025-04-17 05:00:00+00:00,1598.40380859375,0.0052427824489813,0.0094965998090899,7086.238888182542,6459.471941548383,-0.08844846420283609
2025-04-17 06:00:00+00:00,1603.5194091796875,0.0031953326738933,0.0094754097929751,7092.915777227358,6469.800270838905,-0.08785040256491403
2025-04-17 07:00:00+00:00,1601.13427734375,-0.0014885429189271,0.0093057677572525,7089.8026998167425,6464.986774645007,-0.08812881706678319
2025-04-17 08:00:00+00:00,1595.701904296875,-0.0033985965918045,0.009250256213278,7082.71235891254,6454.010162546291,-0.08876573895805905
2025-04-17 09:00:00+00:00,1594.4373779296875,-0.0007927719272076,0.0092084178365821,7081.061897328193,6451.452390474866,-0.08891456055353639
2025-04-17 10:00:00+00:00,1593.1734619140625,-0.0007930178088641,0.0090884802967668,7079.412232375558,6448.89483923495,-0.08906352285252252
2025-04-17 11:00:00+00:00,1593.6231689453125,0.0002822313980631,0.0090859501848303,7079.9991906221785,6449.8049437516775,-0.08901049702169819
2025-04-17 12:00:00+00:00,1600.1748046875,0.0041027297194426,0.0090838616073953,7088.5503947628795,6463.049426954553,-0.08824102714575535
2025-04-17 13:00:00+00:00,1591.9715576171875,-0.0051396547635103,0.0091036341169765,7077.843505205032,6446.461828328826,-0.0892053739831756
2025-04-17 14:00:00+00:00,1570.09912109375,-0.0138344696223073,0.0092080928262402,7049.295570440885,6402.02400876611,-0.09182074367670373
2025-04-17 15:00:00+00:00,1582.769287109375,0.0080372743676637,0.0093708585280039,7065.832688858277,6427.803184383101,-0.090297850596045
2025-04-17 16:00:00+00:00,1605.4375,0.0142202789174349,0.0098251582650687,7095.419272050686,6473.668623046265,-0.08762704854574802
2025-04-17 17:00:00+00:00,1610.198486328125,0.0029611497241742,0.0076696735267272,7101.633318069869,6483.260473048834,-0.08707473581431
2025-04-17 18:00:00+00:00,1603.48388671875,-0.0041787635496185,0.0073971472442316,7092.869413261624,6469.72860831368,-0.08785454357623591
2025-04-17 19:00:00+00:00,1580.9951171875,-0.0141242214919811,0.0073764675462779,7063.517039793029,6424.199622977213,-0.09050978616093898
2025-04-17 20:00:00+00:00,1583.1068115234375,0.0013347829476036,0.0069664511159732,7066.273226195927,6428.48851005573,-0.09025757931009742
2025-04-17 21:00:00+00:00,1589.8756103515625,0.0042665279513102,0.0063414539395835,7075.107871900345,6442.216810850665,-0.08945320304772802
2025-04-17 22:00:00+00:00,1580.644287109375,-0.0058232401164509,0.0064126266042375,7063.059135884021,6423.486803728985,-0.09055174533449326
2025-04-17 23:00:00+00:00,1582.433837890625,0.0011315249901944,0.0062285003006428,7065.3948600684525,6427.121999882144,-0.09033788950616758
2025-04-18 00:00:00+00:00,1579.0335693359375,-0.0021510706439874,0.0061803143481589,7060.956824791689,6420.21311919112,-0.09074460041319846
2025-04-18 01:00:00+00:00,1582.2203369140625,0.0020161421714949,0.0061716822652064,7065.116198295016,6426.688413631108,-0.09036338069258876
2025-04-18 02:00:00+00:00,1585.060302734375,0.001793315404936,0.006172861702583,7068.822925658647,6432.453537583691,-0.09002480254032696
